0.0,7.472507951553528e-05,0.00014993112986189238,0.00022561680855526765,0.0003017807716084365,0.00037842167352712073,0.000455538167306346,0.0005331289044267906,0.0006111925348511278,0.0006897277070203545,0.000768733067850117,0.0008482072627270248,0.0009281489355049552,0.0010085567285013511,0.001089429282493511,0.0011707652367148665,0.0012525632288512558,0.0013348218950371858,0.001417539869852087,0.0015007157863165589,0.0015843482758886088,0.0016684359684598796,0.0017529774923518717,0.0018379714743121552,0.001923416539510573,0.00200931131153544,0.002095654412389725,0.0021824444624872377,0.0022696800806487915,0.0023573598840983738,0.002445482488459296,0.0025340465077503425,0.002623050554381908,0.0027124932391521315,0.0028023731712430115,0.00289268895821653,0.002983439206010753,0.0030746225189359285,0.003166237499670582,0.003258282749257597,0.003350756867100287,0.0034436584509584677,0.003536986096944516,0.0036307383995194172,0.0037249139514888164,0.0038195113439990444,0.00391452916653316,0.0040099660069069605,0.004105820451264999,0.004202091084076591,0.004298776488131817,0.004395875244537501,0.004493385932713212,0.0045913071303872255,0.0046896374135925005,0.004788375356662642,0.004887519532227848,0.004987068511210866,0.005087020862822927,0.0051873751545596855,0.005288129952197136,0.005389283819787542,0.0054908353196553355,0.005592783012393037,0.005695125456857144,0.005797861210164024,0.005900988827685799,0.0060045068630462245,0.006108413868116559,0.006212708393011427,0.00631738898608468,0.006422454193925246,0.0065279025613529705,0.006633732631414456,0.006739942945378901,0.006846532042733909,0.006953498461181326,0.007060840736633027,0.0071685574032067595,0.007276646993221899,0.007385108037195281,0.007493939063836961,0.00760313860004601,0.0077127051709062885,0.007822637299682205,0.007932933507814493,0.008043592314915969,0.008154612238767256,0.008265991795312573,0.008377729498655444,0.008489823861054428,0.00860227339291887,0.008715076602804621,0.008828231997409732,0.008941738081570186,0.009055593358255603,0.009169796328564942,0.009284345491722178,0.009399239345072023,0.009514476384075581,0.009630055102306051,0.009745973991444381,0.00986223154127497,0.009978826239681297,0.010095756572641596,0.010213021024224517,0.01033061807658477,0.010448546209958767,0.010566803902660276,0.010685389631076028,0.010804301869661394,0.01092353909093597,0.011043099765479217,0.011162982361926086,0.01128318534696261,0.01140370718532154,0.011524546339777933,0.011645701271144752,0.011767170438268481,0.011888952298024686,0.01201104530531364,0.012133447913055886,0.01225615857218782,0.012379175731657274,0.012502497838419085,0.012626123337430675,0.0127500506716476,0.012874278282019126,0.012998804607483785,0.013123628084964936,0.013248747149366307,0.013374160233567545,0.013499865768419786,0.013625862182741156,0.013752147903312344,0.013878721354872137,0.014005580960112948,0.014132725139676323,0.01426015231214851,0.01438786089405598,0.014515849299860913,0.014644115941956748,0.014772659230663706,0.014901477574224293,0.015030569378798809,0.01515993304846087,0.015289566985192913,0.0154194695888817,0.015549639257313841,0.015680074386171243,0.015810773369026684,0.01594173459733927,0.016072956460449914,0.01620443734557689,0.016336175637811264,0.01646816972011243,0.016600417973303576,0.01673291877606719,0.01686567050494053,0.01699867153431114,0.017131920236412287,0.017265414981318502,0.017399154136941025,0.017533136069023292,0.01766735914113645,0.017801821714674784,0.01793652214885123,0.01807145880069286,0.01820663002503635,0.018342034174523455,0.018477669599596482,0.0186135346484938,0.018749627667245285,0.0188859469996678,0.019022490987360696,0.019159257969701266,0.01929624628384023,0.019433454264697222,0.01957088024495626,0.019708522555061208,0.019846379523211315,0.01998444947535661,0.02012273073519344,0.02026122162415995,0.020399920461431527,0.020538825563916327,0.020677935246250726,0.020817247820794818,0.020956761597627917,0.021096474884544015,0.021236385987047277,0.021376493208347544,0.021516794849355824,0.02165728920867977,0.02179797458261918,0.021938849265161518,0.02207991154797736,0.022221159720415957,0.02236259206950068,0.02250420687992458,0.02264600243404583,0.022787977011883297,0.02293012889111201,0.023072456347058696,0.023214957652697297,0.023357631078644484,0.023500474893155154,0.023643487362117993,0.02378666674905101,0.023930011315096998,0.024073519319019188,0.024217189017196633,0.024361018663619907,0.024505006509886518,0.024649150805196553,0.02479344979634816,0.02493790172773313,0.025082504841332478,0.025227257376711967,0.02537215757101768,0.025517203658971654,0.025662393872867333,0.02580772644256528,0.02595319959548865,0.026098811556618872,0.026244560548491166,0.026390444791190182,0.02653646250234559,0.026682611897127704,0.02682889118824306,0.026975298585930067,0.02712183229795461,0.027268490529605685,0.02741527148369105,0.027562173360532818,0.027709194357963145,0.027856332671319872,0.02800358649344215,0.028150954014666146,0.0282984334228207,0.028446022903222963,0.02859372063867411,0.028741524809455063,0.028889433593322064,0.029037445165502555,0.029185557698690676,0.029333769363043195,0.02948207832617501,0.02963048275315506,0.02977898080650196,0.029927570646179756,0.030076250429593703,0.03022501831158598,0.030373872444431505,0.03052281097783364,0.03067183205892004,0.03082093383223837,0.030970114439752172,0.03111937202083659,0.03126870471227427,0.0314181106482511,0.03156758796035204,0.03171713477755705,0.03186674922623683,0.03201642943014874,0.03216617351043258,0.032315979585606565,0.032465845771563154,0.03261577018156492,0.03276575092624049,0.03291578611358042,0.0330658738489331,0.03321601223500076,0.033366199371835305,0.03351643335683434,0.03366671228473705,0.03381703424762026,0.03396739733489433,0.034117799633299174,0.034268239226900275,0.03441871419708464,0.03456922262255689,0.03471976257933522,0.03487033214074749,0.03502092937742722,0.035171552357309704,0.03532219914562809,0.03547286780490939,0.035623556394970675,0.03577426297291507,0.035924985593128005,0.036075722307273204,0.03622647116428895,0.03637723021038414,0.03652799748903453,0.036678771040978865,0.03682954890421511,0.03698032911399658,0.03713110970282826,0.037281888700462944,0.0374326641338975,0.03758343402736916,0.037734196402351775,0.03788494927755204,0.03803569066890586,0.03818641858957461,0.03833713104994149,0.03848782605760784,0.03863850161738946,0.03878915573131303,0.038939786398612466,0.03909039161572529,0.03924096937628903,0.03939151767113769,0.03954203448829811,0.039692517812986466,0.03984296562760474,0.03999337591173714,0.040143746642146615,0.04029407579277147,0.04044436133472165,0.040594601236275535,0.04074479346287632,0.04089493597712866,0.04104502673879526,0.04119506370479339,0.041345044829191616,0.04149496806320634,0.041644831355198565,0.04179463265067037,0.041944369892261774,0.042094041019747355,0.04224364397003297,0.04239317667715247,0.04254263707226446,0.04269202308364911,0.042841332636704865,0.04299056365394531,0.04313971405499587,0.0432887817565908,0.04343776467256999,0.04358666071387575,0.043735467788549746,0.04388418380172996,0.04403280665564755,0.044181334249623824,0.04432976448006716,0.04447809524047005,0.04462632442140603,0.044774449910526745,0.044922469592558974,0.04507038134930164,0.04521818305962297,0.0453658725994575,0.04551344784180325,0.04566090665671881,0.04580824691132054,0.045955466469779674,0.046102563193319575,0.046249534940212916,0.04639637956577893,0.04654309492238068,0.04668967885942216,0.04683612922334587,0.04698244385762995,0.04712862060278551,0.047274657296354064,0.04742055177290484,0.04756630186403222,0.047711905398353134,0.047857360201504474,0.04800266409614066,0.048147814901931006,0.048292810435557255,0.048437648510711126,0.04858232693809187,0.048726843525403865,0.04887119607735405,0.049015382395649794,0.04915940027899635,0.04930324752309455,0.0494469219206385,0.049590421261313335,0.04973374333179288,0.04987688591573743,0.05001984679379155,0.05016262374358181,0.05030521453971464,0.050447616953774255,0.05058982875432037,0.050731847706886254,0.05087367157397653,0.05101529811506519,0.0511567250865935,0.05129795024196808,0.05143897133155883,0.051579786102697,0.051720392299673276,0.05186078766373592,0.05200096993308873,0.052140936842889354,0.052280686125247354,0.052420215509222386,0.052559522720822545,0.05269860548300246,0.052837461515661634,0.05297608853564272,0.0531144842567299,0.053252646389647156,0.05339057264205666,0.05352826071855725,0.05366570832068273,0.05380291314690041,0.05393987289260962,0.05407658525014012,0.05421304790875068,0.0543492585546277,0.05448521487088371,0.054620914537556034,0.05475635523160548,0.054891534626914845,0.05502645039428784,0.05516110020144769,0.05529548171303589,0.05542959259061103,0.05556343049264765,0.055696993074534906,0.055830277988575705,0.05596328288398542,0.056096005406890824,0.05622844320032913,0.05636059390424695,0.056492455155499284,0.05662402458784864,0.056755299831963986,0.05688627851541997,0.05701695826269599,0.057147336695175494,0.057277411431144905,0.05740718008579314,0.057536640271210686,0.057665789596388906,0.057794625667219546,0.05792314608649378,0.058051348453901794,0.05817923036603215,0.058306789416371255,0.05843402319530278,0.058560929290107186,0.05868750528496125,0.05881374876093775,0.058939657296004824,0.05906522846502579,0.05919045983975895,0.059315348988856736,0.05943989347786619,0.0595640908692281,0.059687938722277095,0.05981143459324149,0.05993457603524293,0.06005736059829664,0.060179785829310835,0.06030184927208723,0.0604235484673207,0.06054488095259948,0.06066584426240488,0.06078643592811192,0.06090665347798899,0.061026494437198306,0.06114595632779591,0.06126503666873203,0.06138373297585132,0.06150204276189308,0.06161996353649167,0.061737492806176915,0.06185462807437437,0.06197136684140589,0.062087706604490006,0.06220364485774262,0.06231917909217722,0.06243430679570582,0.06254902545313927,0.06266333254618828,0.06277722555346354,0.0628907019504771,0.06300375920964262,0.06311639480027645,0.06322860618859835,0.06334039083773245,0.06345174620770792,0.06356266975546035,0.06367315893483216,0.06378321119657422,0.0638928239883464,0.064001994754719,0.06411072093717374,0.06421899997410485,0.06432682930082048,0.06443420634954382,0.06454112854941436,0.06464759332648931,0.06475359810374481,0.06485914030107746,0.06496421733530577,0.06506882662017142,0.06517296556634118,0.06527663158140797,0.06537982206989283,0.06548253443324638,0.06558476606985052,0.06568651437502017,0.06578777674100499,0.0658885505569912,0.06598883320910333,0.06608862208040621,0.06618791455090679,0.06628670799755616,0.06638499979425144,0.06648278731183789,0.06658006791811098,0.06667683897781845,0.06677309785266261,0.06686884190130224,0.06696406847935525,0.06705877493940053,0.06715295863098057,0.06724661690060363,0.06733974709174634,0.06743234654485591,0.06752441259735287,0.0676159425836334,0.06770693383507194,0.06779738368002385,0.06788728944382814,0.06797664844881006,0.0680654580142838,0.06815371545655542,0.06824141808892553,0.06832856322169231,0.06841514816215437,0.06850117021461356,0.06858662668037828,0.06867151485776624,0.06875583204210774,0.06883957552574867,0.06892274259805384,0.06900533054541003,0.06908733665122939,0.06916875819595276,0.06924959245705288,0.06932983670903797,0.06940948822345509,0.06948854426889368,0.069567002110989,0.06964485901242584,0.06972211223294209,0.0697987590293324,0.06987479665545202,0.06995022236222036,0.070025033397625,0.07009922700672548,0.07017280043165716,0.07024575091163517,0.07031807568295873,0.07038977197901455,0.07046083703028169,0.07053126806433509,0.07060106230584998,0.07067021697660637,0.07073872929549288,0.07080659647851145,0.07087381573878149,0.07094038428654437,0.07100629932916801,0.07107155807115136,0.07113615771412886,0.0712000954568752,0.07126336849530993,0.07132597402250225,0.07138790922867565,0.0714491713012129,0.07150975742466086,0.07156966478073527,0.07162889054832602,0.07168743190350185,0.07174528601951571,0.07180245006680963,0.07185892121302,0.07191469662298293,0.07196977345873919,0.07202414887954009,0.07207782004185218,0.07213078409936324,0.07218303820298742,0.07223457950087099,0.07228540513839786,0.07233551225819498,0.07238489800013849,0.07243355950135914,0.07248149389624804,0.07252869831646291,0.07257516989093334,0.07262090574586742,0.07266590300475734,0.07271015878838546,0.0727536702148306,0.07279643439947404,0.072838448455006,0.07287970949143159,0.07292021461607731,0.07295996093359748,0.07299894554598055,0.07303716555255575,0.07307461804999948,0.07311130013234213,0.07314720889097441,0.07318234141465454,0.07321669478951445,0.07325026609906714,0.07328305242421325,0.0733150508432481,0.07334625843186872,0.0733766722631807,0.07340628940770576,0.0734351069333884,0.07346312190560352,0.07349033138716328,0.07351673243832513,0.07354232211679851,0.0735670974777526,0.073591055573824,0.07361419345512388,0.07363650816924613,0.07365799676127469,0.07367865627379135,0.0736984837468838,0.07371747621815326,0.07373563072272239,0.07375294429324371,0.07376941395990683,0.0737850367504475,0.07379980969015518,0.07381372980188144,0.07382679410604842,0.07383899962065682,0.07385034336129474,0.07386082234114587,0.07387043357099803,0.07387917405925226,0.07388704081193072,0.07389403083268604,0.07390014112280989,0.07390536868124165,0.07390971050457798,0.07391316358708087,0.0739157249206877,0.07391739149501933,0.07391816029739025,0.07391802831281719,0.07391699252402864,0.07391504991147423,0.07391219745333422,0.07390843212552882,0.07390375090172813,0.07389815075336137,0.07389162864962695,0.07388418155750191,0.07387580644175205,0.07386650026494164,0.07385625998744355,0.0738450825674494,0.07383296496097926,0.07381990412189207,0.07380589700189635,0.07379094055055954,0.07377503171531945,0.07375816744149383,0.07374034467229174,0.07372156034882323,0.07370181141011098,0.07368109479310042,0.07365940743267042,0.07363674626164493,0.07361310821080345,0.07358849020889176,0.07356288918263369,0.07353630205674193,0.07350872575392935,0.07348015719492032,0.07345059329846217,0.07342003098133666,0.07338846715837151,0.07335589874245196,0.0733223226445326,0.0732877357736492,0.07325213503693023,0.07321551733960936,0.0731778795850369,0.07313921867469222,0.0730995315081959,0.07305881498332192,0.07301706599600996,0.07297428144037783,0.07293045820873377,0.07288559319158974,0.0728396832776729,0.07279272535393935,0.07274471630558633,0.07269565301606559,0.07264553236709573,0.07259435123867607,0.0725421065090988,0.07248879505496321,0.0724344137511882,0.07237895947102616,0.07232242908607596,0.07226481946629724,0.07220612748002321,0.07214634999397501,0.07208548387327524,0.07202352598146168,0.07196047318050192,0.07189632233080662,0.07183107029124429,0.07176471391915523,0.07169725007036595,0.07162867559920365,0.07155898735851056,0.07148818219965877,0.07141625697256493,0.07134320852570482,0.07126903370612837,0.07119372935947467,0.07111729232998704,0.07103971946052802,0.07096100759259491,0.0708811535663349,0.07080015422056062,0.07071800639276563,0.07063470691914008,0.07055025263458654,0.07046464037273562,0.070377866965962,0.0702899292454008,0.07020082404096306,0.07011054818135241,0.07001909849408156,0.06992647180548796,0.0698326649407513,0.06973767472390956,0.06964149797787586,0.06954413152445535,0.06944557218436218,0.06934581677723635,0.06924486212166127,0.06914270503518065,0.06903934233431602,0.06893477083458421,0.06882898735051489,0.0687219886956683,0.06861377168265308,0.06850433312314413,0.06839366982790072,0.06828177860678446,0.06816865626877784,0.0680542996220022,0.06793870547373655,0.06782187063043617,0.06770379189775087,0.0675844660805443,0.0674638899829128,0.06734206040820434,0.06721897415903771,0.06709462803732169,0.06696901884427489,0.06684214338044497,0.06671399844572805,0.06658458083938922,0.06645388736008172,0.06632191480586756,0.06618865997423701,0.06605411966212957,0.0659182906659537,0.06578116978160811,0.06564275380450187,0.06550303952957535,0.06536202375132102,0.06521970326380512,0.06507607486068771,0.06493113533524511,0.0647848814803908,0.064637310088697,0.06448841795241665,0.06433820186350499,0.06418665861364183,0.06403378499425356,0.0638795777965352,0.06372403381147318,0.06356714982986779,0.06340892264235586,0.06324934903943358,0.06308842581147964,0.06292614974877796,0.06276251764154166,0.06259752627993591,0.062431172454101784,0.06226345295417987,0.062094364570334154,0.06192390409277622,0.06175206831178952,0.06157885401775323,0.06140425800116722,0.061228277052676715,0.06105090796309679,0.06087214752343743,0.06069199252492922,0.060510439759048004,0.06032748601754021,0.060143128092449594,0.05995736277614165,0.05977018686133031,0.05958159714110427,0.05939159040895272,0.05920016345879239,0.05900731308499357,0.05881303608240747,0.05861732924639318,0.05842018937284436,0.05822161325821723,0.05802159769955765,0.057820139494528966,0.05761723544143983,0.05741288233927272,0.057207076987711575,0.05699981618717045,0.05679109673882253,0.05658091544462833,0.05636926910736524,0.056156154530656456,0.055941568519000444,0.055725507877800486,0.0555079694133949,0.05528894993308621,0.05506844624517207,0.05484645515897554,0.054622973484875076,0.05439799803433634,0.054171525619942484,0.05394355305542551,0.05371407715569796,0.05348309473688408,0.05325060261635226,0.053016597612746776,0.05278107654601978,0.05254403623746469,0.05230547350974812,0.05206538518694298,0.05182376809456195,0.05158061905959073,0.05133593491052138,0.05108971247738687,0.05084194859179441,0.05059264008696026,0.05034178379774386,0.050089376560683636,0.04983541521403054,0.049579896597784785,0.0493228175537302,0.049064174925470674,0.04880396555846595,0.04854218630006818,0.04827883399955789,0.0480139055081816,0.04774739767918782,0.04747930736786486,0.04720963143157878,0.04693836672981016,0.04666551012419361,0.046391058478554806,0.04611500865895002,0.045837357533703826,0.045558101973449665,0.04527723885116866,0.04499476504222917,0.04471067742442653,0.044424972878024396,0.044137648285794355,0.04384870053305681,0.04355812650772317,0.04326592310033531,0.042972087204109555,0.042676615714976995,0.0423795055316265,0.0420807535555474,0.04178035669107264,0.041478311845421036,0.0411746159287421,0.04086926585415922,0.04056225853781348,0.040253590898909106,0.039943259859757406,0.039631262345822975,0.039317595285767726,0.039002255611498046,0.038685240258210074,0.03836654616443656,0.03804617027209389,0.03772410952652845,0.037400360876565196,0.03707492127455435,0.03674778767642073,0.036418957041711365,0.036088426333645,0.03575619251916118,0.035422252568969845,0.03508660345760114,0.03474924216345642,0.03441016566885791,0.034069370960101285,0.03372685502750573,0.03338261486546634,0.033036647472507105,0.03268894985133225,0.03233951900888018,0.031988351956376934,0.03163544570938911,0.03128079728787942,0.030924403716259936,0.03056626202344861,0.03020636924292366,0.029844722412779235,0.029481318575783,0.029116154779431722,0.028749228076008812,0.028380535522641807,0.028010074181360735,0.027637841119155966,0.027263833408037393,0.02688804812509393,0.026510482352553058,0.02613113317784125,0.02574999769364458,0.025367072997969586,0.024982356194205683,0.024595844391186325,0.02420753470325238,0.02381742425031428,0.02342551015791661,0.023031789557301317,0.022636259585472333,0.022238917385261073,0.021839760105390973,0.02143878490054481,0.0210359889314299,0.02063136936484579,0.020224923373751966,0.019816648137335316,0.01940654084107902,0.01899459867683164,0.018580818842877177,0.018165198544004214,0.017747734991577793,0.017328425403609665,0.01690726700483111,0.016484257026764364,0.016059392707796265,0.01563267129325156,0.015204090035466316,0.014773646193864093,0.014341337035029588,0.013907159832785518,0.01347111186826854,0.013033190430006473,0.012593392813995402,0.012151716323779057,0.011708158270526433,0.011262715973112352,0.010815386758196046,0.010366167960303204,0.00991505692190718,0.009462050993510085,0.009007147533726032,0.008550343909364828,0.00809163749551545,0.007631025675629602,0.007168505841608974,0.006704075393890277,0.006237731741531066,0.005769472302298475,0.005299294502755483,0.00482719577835188,0.004353173573511414,0.0038772253417230255,0.00339934854563133,0.0029195406571288053,0.0024377991574466946,0.001954121537249061,0.0014685052967274494,0.000980947945691443,0.0004914470036694107,-4.579669976578771e-18
